"state", "date_peak", "cases_peak"
"portugal", "03/16/22", "15"
"romania", "03/07/21", "1,201"
"romania", "09/30/21", "595"
"romania", "01/25/22", "436"
"romania", "04/05/22", "24"
"serbia", "04/11/20", "220"
"serbia", "07/13/20", "217"
"serbia", "11/20/20", "322"
"serbia", "03/21/21", "190"
"serbia", "09/18/21", "204"
"serbia", "02/03/22", "97"
"slovakia", "04/12/20", "8"
"slovakia", "07/29/20", "6"
"slovakia", "10/24/20", "56"
"slovakia", "01/04/21", "53"
"slovakia", "02/16/21", "64"
"slovakia", "10/27/21", "92"
"slovakia", "02/08/22", "83"
"slovakia", "04/05/22", "20"
"slovenia", "03/27/20", "7"
"slovenia", "07/08/20", "1"
"slovenia", "11/03/20", "46"
"slovenia", "01/13/21", "18"
"slovenia", "04/07/21", "12"
"slovenia", "09/12/21", "13"
"slovenia", "11/06/21", "30"
"slovenia", "01/29/22", "20"
"slovenia", "03/27/22", "2"
"south_africa", "07/30/20", "333"
"south_africa", "10/08/20", "284"
"south_africa", "12/31/20", "728"
"south_africa", "07/01/21", "385"
"south_africa", "12/16/21", "354"
"south_africa", "03/03/22", "21"
"south_africa", "04/07/22", "41"
"spain", "08/04/20", "394"
"spain", "10/27/20", "428"
"spain", "01/20/21", "922"
"spain", "04/04/21", "188"
"spain", "07/21/21", "357"
"spain", "01/09/22", "486"
"spain", "04/08/22", "79"
"sweden", "03/29/20", "94"
"sweden", "05/24/20", "3"
"sweden", "11/11/20", "66"
"sweden", "04/08/21", "29"
"sweden", "09/01/21", "10"
"sweden", "01/25/22", "58"
"sweden", "03/12/22", "0"
"switzerland", "03/31/20", "240"
"switzerland", "07/29/20", "6"
"switzerland", "10/31/20", "205"
"switzerland", "12/29/20", "16"
"switzerland", "04/04/21", "23"
"switzerland", "08/19/21", "42"
"switzerland", "11/23/21", "46"
"switzerland", "01/05/22", "32"
"switzerland", "03/08/22", "39"
"united_kingdom", "03/30/20", "1,948"
"united_kingdom", "10/26/20", "446"
"united_kingdom", "01/06/21", "888"
"united_kingdom", "07/24/21", "180"
"united_kingdom", "09/08/21", "109"
"united_kingdom", "10/19/21", "167"
"united_kingdom", "12/29/21", "839"
"united_kingdom", "03/23/22", "376"
"united_states", "07/18/20", "5,877"
"united_states", "11/18/20", "1,788"
"united_states", "04/07/21", "380"
"united_states", "08/04/21", "2,242"
"united_states", "01/05/22", "5,045"
