"state", "date_peak", "cases_peak"
"burkina_faso", "1/7/2022", "286"
"burundi", "7/15/2020", "17"
"burundi", "9/5/2020", "3"
"burundi", "1/13/2021", "38"
"burundi", "2/19/2021", "26"
"burundi", "4/23/2021", "54"
"burundi", "5/29/2021", "32"
"burundi", "8/11/2021", "219"
"burundi", "9/20/2021", "310"
"burundi", "1/5/2022", "1,051"
"cambodia", "3/20/2020", "11"
"cambodia", "7/23/2020", "8"
"cambodia", "12/2/2020", "4"
"cambodia", "1/14/2021", "7"
"cambodia", "5/2/2021", "648"
"cambodia", "7/3/2021", "847"
"cambodia", "9/28/2021", "744"
"cambodia", "2/9/2022", "154"
"cameroon", "6/18/2020", "418"
"cameroon", "11/22/2020", "139"
"cameroon", "3/30/2021", "1,381"
"cameroon", "7/14/2021", "87"
"cameroon", "9/27/2021", "984"
"cameroon", "1/19/2022", "635"
"canada", "1/29/2020", "0"
"canada", "4/22/2020", "1,517"
"canada", "7/23/2020", "463"
"canada", "1/6/2021", "7,536"
"canada", "4/14/2021", "7,629"
"canada", "9/15/2021", "4,262"
"canada", "1/5/2022", "35,070"
"central_african_republic", "3/18/2020", "0"
"central_african_republic", "6/6/2020", "112"
"central_african_republic", "10/1/2020", "6"
"central_african_republic", "11/10/2020", "3"
"central_african_republic", "12/28/2020", "2"
"central_african_republic", "4/21/2021", "71"
"central_african_republic", "8/12/2021", "586"
"central_african_republic", "11/10/2021", "12"
"central_african_republic", "1/12/2022", "124"
"chad", "5/7/2020", "29"
"chad", "7/26/2020", "5"
"chad", "10/9/2020", "12"
"chad", "1/12/2021", "51"
"chad", "7/14/2021", "1"
"chad", "9/11/2021", "3"
"chad", "12/1/2021", "85"
"chad", "1/2/2022", "69"
"chile", "6/9/2020", "5,762"
"chile", "1/23/2021", "3,718"
"chile", "4/11/2021", "6,527"
"chile", "6/5/2021", "6,504"
"chile", "11/13/2021", "2,226"
"chile", "2/5/2022", "30,730"
"china", "2/12/2020", "4,216"
"china", "4/15/2020", "104"
"china", "6/16/2020", "36"
"china", "7/28/2020", "73"
"china", "10/31/2020", "29"
"china", "1/16/2021", "107"
"china", "4/5/2021", "20"
"china", "6/10/2021", "23"
"china", "8/8/2021", "101"
"china", "9/16/2021", "63"
"china", "11/1/2021", "75"
"china", "12/29/2021", "200"
"colombia", "8/14/2020", "10,101"
"colombia", "10/31/2020", "8,577"
"colombia", "1/18/2021", "15,411"
"colombia", "6/25/2021", "27,187"
"colombia", "11/24/2021", "2,164"
"colombia", "1/15/2022", "26,747"
"congo", "7/18/2020", "118"
"congo", "9/5/2020", "130"
"congo", "12/24/2020", "101"
"congo", "2/22/2021", "57"
"congo", "4/23/2021", "85"
"congo", "6/5/2021", "53"
"congo", "10/26/2021", "131"
"congo", "1/5/2022", "251"
"costa_rica", "3/26/2020", "23"
"costa_rica", "9/10/2020", "1,219"
"costa_rica", "11/25/2020", "1,096"
"costa_rica", "1/6/2021", "1,185"
"costa_rica", "5/12/2021", "2,465"
"costa_rica", "9/8/2021", "2,496"
"costa_rica", "2/2/2022", "5,642"
"cote_d_ivoire", "6/18/2020", "313"
"cote_d_ivoire", "9/6/2020", "88"
"cote_d_ivoire", "1/23/2021", "245"
"cote_d_ivoire", "3/23/2021", "377"
"cote_d_ivoire", "6/13/2021", "52"
"cote_d_ivoire", "8/31/2021", "279"
"cote_d_ivoire", "12/30/2021", "1,138"
"croatia", "3/30/2020", "67"
"croatia", "7/17/2020", "81"
"croatia", "8/28/2020", "259"
"croatia", "12/11/2020", "3,378"
"croatia", "4/16/2021", "2,122"
"croatia", "11/12/2021", "5,169"
"croatia", "1/21/2022", "8,318"
"cuba", "4/11/2020", "47"
"cuba", "9/17/2020", "53"
"cuba", "11/3/2020", "55"
"cuba", "2/2/2021", "797"
"cuba", "8/22/2021", "8,179"
"cuba", "1/16/2022", "2,892"
"czechia", "4/2/2020", "236"
"czechia", "10/29/2020", "11,001"
"czechia", "1/8/2021", "12,064"
"czechia", "3/5/2021", "11,611"
"czechia", "7/16/2021", "219"
"czechia", "11/25/2021", "16,426"
"czechia", "1/28/2022", "32,234"
"democratic_republic_of_congo", "6/19/2020", "141"
"democratic_republic_of_congo", "1/12/2021", "216"
"democratic_republic_of_congo", "4/23/2021", "89"
"democratic_republic_of_congo", "6/25/2021", "333"
"democratic_republic_of_congo", "12/18/2021", "1,064"
"denmark", "1/26/2022", "40,056"
"djibouti", "4/17/2020", "78"
"djibouti", "6/2/2020", "163"
"djibouti", "8/5/2020", "36"
"djibouti", "10/21/2020", "11"
"djibouti", "12/16/2020", "8"
"djibouti", "4/8/2021", "173"
"djibouti", "10/1/2021", "96"
"djibouti", "1/12/2022", "102"
"dominican_republic", "7/25/2020", "1,337"
"dominican_republic", "1/19/2021", "1,529"
"dominican_republic", "6/4/2021", "1,185"
"dominican_republic", "11/13/2021", "994"
"dominican_republic", "1/12/2022", "5,492"
"ecuador", "4/22/2020", "1,957"
"ecuador", "8/7/2020", "1,060"
"ecuador", "9/11/2020", "1,215"
"ecuador", "10/26/2020", "1,208"
"ecuador", "1/15/2021", "1,425"
"ecuador", "4/24/2021", "1,946"
"ecuador", "6/28/2021", "1,289"
"ecuador", "1/17/2022", "7,985"
"egypt", "6/14/2020", "1,367"
"egypt", "8/29/2020", "189"
"egypt", "12/31/2020", "1,191"
"egypt", "5/15/2021", "1,024"
"egypt", "11/18/2021", "927"
"egypt", "2/4/2022", "1,963"
"el_salvador", "8/8/2020", "373"
"el_salvador", "10/17/2020", "192"
"el_salvador", "1/18/2021", "277"
"el_salvador", "4/14/2021", "251"
"el_salvador", "11/8/2021", "561"
"el_salvador", "1/29/2022", "1,157"
"equatorial_guinea", "5/20/2020", "52"
"equatorial_guinea", "6/30/2020", "153"
"equatorial_guinea", "7/29/2020", "250"
"equatorial_guinea", "3/1/2021", "51"
"equatorial_guinea", "4/21/2021", "43"
"equatorial_guinea", "5/22/2021", "112"
"equatorial_guinea", "9/14/2021", "111"
"equatorial_guinea", "1/8/2022", "166"
"eritrea", "4/2/2020", "2"
"eritrea", "6/16/2020", "14"
"eritrea", "9/8/2020", "4"
"eritrea", "10/15/2020", "5"
"eritrea", "12/27/2020", "49"
"eritrea", "3/27/2021", "19"
"eritrea", "6/7/2021", "78"
"eritrea", "1/12/2022", "77"
"estonia", "2/4/2022", "6,200"
"eswatini", "4/28/2020", "9"
"eswatini", "8/11/2020", "80"
"eswatini", "1/19/2021", "212"
"eswatini", "4/13/2021", "149"
"eswatini", "8/12/2021", "684"
"eswatini", "12/16/2021", "1,010"
"ethiopia", "8/23/2020", "1,376"
"ethiopia", "10/10/2020", "733"
"ethiopia", "11/28/2020", "498"
"ethiopia", "4/3/2021", "1,829"
"ethiopia", "8/27/2021", "1,341"
"ethiopia", "12/31/2021", "3,728"
"finland", "4/6/2020", "139"
"finland", "11/27/2020", "406"
"finland", "3/12/2021", "644"
"finland", "8/12/2021", "693"
"finland", "1/13/2022", "7,386"
"finland", "2/9/2022", "7,869"
"france", "4/15/2020", "12,715"
"france", "11/1/2020", "50,628"
"france", "4/14/2021", "40,506"
"france", "5/28/2021", "8,741"
"france", "8/13/2021", "22,910"
"france", "1/21/2022", "345,666"
"gabon", "6/17/2020", "138"
"gabon", "7/27/2020", "109"
"gabon", "4/12/2021", "186"
"gabon", "10/2/2021", "220"
"gabon", "12/29/2021", "537"
"gambia", "4/30/2020", "1"
"gambia", "8/21/2020", "116"
"gambia", "11/30/2020", "5"
"gambia", "2/17/2021", "34"
"gambia", "3/15/2021", "42"
"gambia", "8/5/2021", "128"
"gambia", "10/25/2021", "2"
"gambia", "1/9/2022", "107"
"georgia", "4/16/2020", "19"
"georgia", "12/4/2020", "3,842"
"georgia", "5/7/2021", "1,281"
"georgia", "8/13/2021", "4,490"
"georgia", "11/5/2021", "4,495"
"georgia", "2/4/2022", "19,811"
"germany", "3/29/2020", "4,926"
"germany", "6/21/2020", "554"
"germany", "12/17/2020", "22,530"
"germany", "4/15/2021", "20,307"
"germany", "9/7/2021", "10,258"
"germany", "11/25/2021", "54,304"
"germany", "2/3/2022", "174,159"
"ghana", "5/11/2020", "331"
"ghana", "7/27/2020", "781"
"ghana", "11/10/2020", "167"
"ghana", "2/2/2021", "767"
"ghana", "8/29/2021", "559"
"ghana", "12/29/2021", "1,204"
"greece", "1/6/2022", "32,933"
"guatemala", "8/20/2021", "3,637"
"guinea", "5/31/2020", "87"
"guinea", "8/18/2020", "88"
"guinea", "10/30/2020", "80"
"guinea", "3/10/2021", "150"
"guinea", "8/9/2021", "160"
"guinea", "1/7/2022", "258"
"guinea_bissau", "5/7/2020", "55"
"guinea_bissau", "7/1/2020", "22"
"guinea_bissau", "8/6/2020", "10"
"guinea_bissau", "11/28/2020", "3"
"guinea_bissau", "2/3/2021", "31"
"guinea_bissau", "8/20/2021", "56"
"guinea_bissau", "11/12/2021", "36"
"guinea_bissau", "1/23/2022", "49"
"haiti", "6/2/2020", "170"
"haiti", "1/15/2021", "73"
"haiti", "6/6/2021", "169"
"haiti", "10/4/2021", "101"
"haiti", "1/20/2022", "181"
"honduras", "7/18/2020", "786"
"honduras", "8/29/2020", "734"
"honduras", "10/19/2020", "713"
"honduras", "2/6/2021", "969"
"honduras", "5/2/2021", "1,068"
"honduras", "8/16/2021", "1,633"
"honduras", "1/23/2022", "740"
"hong_kong", "3/30/2020", "45"
"hong_kong", "7/25/2020", "117"
"hong_kong", "12/7/2020", "84"
"hong_kong", "1/19/2021", "68"
"hong_kong", "3/14/2021", "29"
"hong_kong", "6/25/2021", "4"
"hong_kong", "8/27/2021", "6"
"hong_kong", "9/27/2021", "6"
"hong_kong", "2/9/2022", "299"
"hungary", "2/2/2022", "15,498"
"india", "2/2/2020", "0"
"india", "9/11/2020", "80,858"
"india", "5/7/2021", "339,963"
"india", "8/27/2021", "37,595"
"india", "1/21/2022", "275,008"
"indonesia", "9/24/2020", "3,809"
"indonesia", "1/29/2021", "11,294"
"indonesia", "4/15/2021", "4,681"
"indonesia", "7/16/2021", "44,264"
"indonesia", "2/9/2022", "32,517"
"iran", "3/30/2020", "2,598"
"iran", "6/3/2020", "2,601"
"iran", "8/3/2020", "2,279"
"iran", "11/27/2020", "11,704"
"iran", "4/15/2021", "20,758"
"iran", "8/11/2021", "34,325"
"iran", "2/9/2022", "31,145"
"iraq", "4/6/2020", "61"
"iraq", "9/6/2020", "3,899"
"iraq", "4/22/2021", "6,873"
"iraq", "7/29/2021", "10,564"
"iraq", "1/27/2022", "6,221"
"ireland", "4/13/2020", "853"
"ireland", "10/20/2020", "1,007"
"ireland", "1/8/2021", "5,659"
"ireland", "5/2/2021", "402"
"ireland", "8/23/2021", "1,589"
"ireland", "1/6/2022", "20,697"
"israel", "1/22/2022", "90,385"
"italy", "3/27/2020", "4,823"
"italy", "11/13/2020", "31,165"
"italy", "3/20/2021", "20,301"
"italy", "8/27/2021", "5,924"
"italy", "1/14/2022", "164,653"
"jamaica", "4/18/2020", "21"
"jamaica", "9/20/2020", "158"
"jamaica", "12/11/2020", "75"
"jamaica", "3/9/2021", "599"
"jamaica", "8/26/2021", "636"
"jamaica", "1/14/2022", "1,251"
"japan", "4/10/2020", "480"
"japan", "8/7/2020", "1,243"
"japan", "1/8/2021", "5,794"
"japan", "5/11/2021", "5,546"
"japan", "8/20/2021", "20,506"
"japan", "2/4/2022", "81,568"
"jordan", "3/25/2020", "21"
"jordan", "6/11/2020", "21"
"jordan", "11/19/2020", "4,926"
"jordan", "3/17/2021", "7,494"
"jordan", "7/28/2021", "890"
"jordan", "12/7/2021", "4,977"
"jordan", "2/9/2022", "17,503"
"kazakhstan", "7/4/2020", "3,911"
"kazakhstan", "11/27/2020", "911"
"kazakhstan", "1/24/2021", "1,309"
"kazakhstan", "4/23/2021", "2,491"
"kazakhstan", "7/21/2021", "13,429"
"kazakhstan", "1/21/2022", "12,478"
"kenya", "12/24/2021", "2,547"
"kuwait", "2/29/2020", "6"
"kuwait", "5/20/2020", "823"
"kuwait", "6/25/2020", "677"
"kuwait", "9/6/2020", "681"
"kuwait", "10/23/2020", "686"
"kuwait", "4/12/2021", "1,261"
"kuwait", "7/4/2021", "1,565"
"kuwait", "1/31/2022", "5,343"
"kyrgyzstan", "4/9/2020", "27"
"kyrgyzstan", "7/21/2020", "2,592"
"kyrgyzstan", "11/13/2020", "513"
"kyrgyzstan", "7/3/2021", "1,290"
"kyrgyzstan", "10/22/2021", "93"
"kyrgyzstan", "1/19/2022", "715"
"laos", "4/9/2020", "1"
"laos", "8/12/2020", "0"
"laos", "9/9/2020", "0"
"laos", "11/21/2020", "2"
"laos", "1/23/2021", "0"
"laos", "3/3/2021", "0"
"laos", "4/27/2021", "73"
"laos", "8/23/2021", "371"
"laos", "12/10/2021", "1,228"
"latvia", "2/4/2022", "8,192"
"lebanon", "3/24/2020", "29"
"lebanon", "5/21/2020", "27"
"lebanon", "11/6/2020", "1,506"
"lebanon", "1/15/2021", "4,346"
"lebanon", "3/12/2021", "2,937"
"lebanon", "8/13/2021", "1,516"
"lebanon", "2/3/2022", "7,243"
"lesotho", "7/28/2020", "35"
"lesotho", "9/21/2020", "26"
"lesotho", "1/8/2021", "390"
"lesotho", "3/22/2021", "22"
"lesotho", "7/30/2021", "103"
"lesotho", "10/4/2021", "1,004"
"lesotho", "12/22/2021", "409"
"liberia", "5/7/2020", "6"
"liberia", "7/2/2020", "21"
"liberia", "12/17/2020", "15"
"liberia", "1/15/2021", "12"
"liberia", "7/4/2021", "145"
"liberia", "9/1/2021", "27"
"liberia", "10/19/2021", "1"
"liberia", "1/3/2022", "82"
"liberia", "2/8/2022", "12"
"libya", "2/2/2022", "3,762"
"lithuania", "4/2/2020", "44"
"lithuania", "12/19/2020", "2,622"
"lithuania", "4/30/2021", "1,115"
"lithuania", "10/29/2021", "2,669"
"lithuania", "2/4/2022", "10,014"
"madagascar", "4/1/2020", "6"
"madagascar", "7/24/2020", "306"
"madagascar", "1/22/2021", "63"
"madagascar", "4/17/2021", "576"
"madagascar", "10/4/2021", "102"
"madagascar", "1/6/2022", "546"
"malawi", "1/22/2021", "910"
"malaysia", "8/27/2021", "19,046"
"mali", "6/13/2020", "39"
"mali", "12/8/2020", "91"
"mali", "4/11/2021", "191"
"mali", "8/28/2021", "14"
"mali", "1/12/2022", "571"
"mauritania", "3/29/2020", "1"
"mauritania", "6/23/2020", "160"
"mauritania", "12/14/2020", "194"
"mauritania", "3/24/2021", "23"
"mauritania", "5/27/2021", "45"
"mauritania", "8/6/2021", "285"
"mauritania", "11/26/2021", "68"
"mauritania", "1/7/2022", "905"
"mauritius", "4/8/2020", "18"
"mauritius", "6/23/2020", "1"
"mauritius", "10/22/2020", "4"
"mauritius", "2/2/2021", "2"
"mauritius", "4/1/2021", "33"
"mauritius", "8/31/2021", "359"
"mauritius", "11/11/2021", "1,508"
"mexico", "1/22/2022", "42,907"
"moldova", "6/19/2020", "332"
"moldova", "10/2/2020", "769"
"moldova", "12/10/2020", "1,337"
"moldova", "3/25/2021", "1,518"
"moldova", "10/21/2021", "1,509"
"moldova", "1/27/2022", "4,122"
"mongolia", "5/16/2020", "14"
"mongolia", "7/16/2020", "8"
"mongolia", "9/3/2020", "1"
"mongolia", "11/22/2020", "29"
"mongolia", "12/31/2020", "23"
"mongolia", "4/23/2021", "1,086"
"mongolia", "6/18/2021", "2,172"
"mongolia", "10/29/2021", "7,372"
"mongolia", "1/24/2022", "7,322"
"morocco", "8/6/2021", "8,908"
"mozambique", "9/28/2020", "190"
"mozambique", "1/29/2021", "839"
"mozambique", "7/30/2021", "1,688"
"mozambique", "12/31/2021", "2,897"
"myanmar", "4/14/2020", "8"
"myanmar", "6/21/2020", "4"
"myanmar", "10/10/2020", "1,326"
"myanmar", "11/20/2020", "1,298"
"myanmar", "7/22/2021", "5,001"
"myanmar", "2/9/2022", "849"
"namibia", "3/27/2020", "1"
"namibia", "8/22/2020", "224"
"namibia", "12/30/2020", "450"
"namibia", "2/21/2021", "208"
"namibia", "6/28/2021", "1,599"
"namibia", "12/20/2021", "984"
"nepal", "6/25/2020", "469"
"nepal", "10/21/2020", "3,386"
"nepal", "5/10/2021", "7,681"
"nepal", "8/11/2021", "2,256"
"nepal", "1/20/2022", "7,294"
"netherlands", "4/11/2020", "997"
"netherlands", "10/28/2020", "8,623"
"netherlands", "12/19/2020", "10,338"
"netherlands", "4/23/2021", "7,171"
"netherlands", "7/17/2021", "8,967"
"netherlands", "11/25/2021", "19,311"
"netherlands", "2/9/2022", "115,269"
"new_zealand", "4/4/2020", "66"
"new_zealand", "6/25/2020", "2"
"new_zealand", "8/15/2020", "10"
"new_zealand", "10/23/2020", "8"
"new_zealand", "11/22/2020", "4"
"new_zealand", "1/12/2021", "8"
"new_zealand", "4/7/2021", "10"
"new_zealand", "7/20/2021", "7"
"new_zealand", "8/27/2021", "60"
"new_zealand", "11/14/2021", "168"
"new_zealand", "2/9/2022", "286"
"nicaragua", "5/24/2020", "72"
"nicaragua", "12/27/2020", "8"
"nicaragua", "8/22/2021", "131"
"nicaragua", "2/6/2022", "12"
"niger", "4/9/2020", "44"
"niger", "6/19/2020", "8"
"niger", "7/24/2020", "4"
"niger", "9/20/2020", "2"
"niger", "12/20/2020", "63"
"niger", "3/9/2021", "16"
"niger", "4/27/2021", "12"
"niger", "8/27/2021", "10"
"niger", "11/10/2021", "28"
"niger", "1/10/2022", "96"
"nigeria", "6/29/2020", "553"
"nigeria", "1/21/2021", "1,459"
"nigeria", "6/2/2021", "64"
"nigeria", "8/22/2021", "686"
"nigeria", "12/25/2021", "1,881"
"north_macedonia", "4/14/2020", "53"
"north_macedonia", "7/10/2020", "141"
"north_macedonia", "11/20/2020", "1,015"
"north_macedonia", "4/2/2021", "1,090"
"north_macedonia", "8/20/2021", "916"
"north_macedonia", "11/5/2021", "482"
"north_macedonia", "1/28/2022", "1,599"
"norway", "1/27/2022", "18,346"
"oman", "7/13/2020", "1,360"
"oman", "10/6/2020", "792"
"oman", "4/13/2021", "1,238"
"oman", "6/29/2021", "1,995"
"oman", "2/1/2022", "2,182"
"pakistan", "6/17/2020", "5,609"
"pakistan", "12/5/2020", "2,838"
"pakistan", "4/22/2021", "4,884"
"pakistan", "8/2/2021", "4,114"
"pakistan", "1/29/2022", "6,288"
"palestine", "4/4/2020", "19"
"palestine", "7/19/2020", "309"
"palestine", "9/15/2020", "655"
"palestine", "12/2/2020", "1,827"
"palestine", "4/7/2021", "2,273"
"palestine", "10/4/2021", "5,161"
"palestine", "2/1/2022", "7,365"
"panama", "1/21/2022", "9,194"
"papua_new_guinea", "4/14/2020", "1"
"papua_new_guinea", "8/10/2020", "18"
"papua_new_guinea", "10/12/2020", "4"
"papua_new_guinea", "12/11/2020", "8"
"papua_new_guinea", "3/29/2021", "269"
"papua_new_guinea", "5/12/2021", "297"
"papua_new_guinea", "7/22/2021", "42"
"papua_new_guinea", "10/22/2021", "396"
"papua_new_guinea", "2/8/2022", "119"
"paraguay", "1/27/2022", "7,702"
"peru", "1/21/2022", "44,904"
"philippines", "2/5/2020", "0"
"philippines", "8/13/2020", "4,001"
"philippines", "4/11/2021", "9,374"
"philippines", "5/29/2021", "5,947"
"philippines", "9/12/2021", "18,866"
"philippines", "1/15/2022", "30,843"
"poland", "4/18/2020", "342"
"poland", "6/7/2020", "410"
"poland", "8/28/2020", "651"
"poland", "11/8/2020", "22,008"
"poland", "3/27/2021", "25,442"
"poland", "12/3/2021", "21,494"
"poland", "1/28/2022", "43,623"
"portugal", "1/28/2022", "51,043"
"qatar", "5/28/2020", "1,650"
"qatar", "10/22/2020", "219"
"qatar", "4/14/2021", "838"
"qatar", "8/19/2021", "209"
"qatar", "1/14/2022", "3,530"
"romania", "4/10/2020", "320"
"romania", "8/14/2020", "1,131"
"romania", "11/20/2020", "7,633"
"romania", "3/26/2021", "5,109"
"romania", "10/22/2021", "13,504"
"romania", "2/3/2022", "27,046"
"russia", "5/10/2020", "9,473"
"russia", "12/24/2020", "24,428"
"russia", "7/11/2021", "21,096"
"russia", "11/4/2021", "33,650"
"russia", "2/9/2022", "156,077"
"rwanda", "4/27/2020", "10"
"rwanda", "7/26/2020", "34"
"rwanda", "8/24/2020", "130"
"rwanda", "1/28/2021", "306"
"rwanda", "4/5/2021", "160"
"rwanda", "7/20/2021", "1,260"
"rwanda", "12/30/2021", "1,090"
"saudi_arabia", "6/17/2020", "3,855"
"saudi_arabia", "6/30/2021", "1,209"
"saudi_arabia", "1/17/2022", "4,813"
"senegal", "7/19/2021", "861"
"serbia", "1/30/2022", "16,738"
"sierra_leone", "5/27/2020", "30"
"sierra_leone", "9/14/2020", "9"
"sierra_leone", "1/30/2021", "63"
"sierra_leone", "4/17/2021", "4"
"sierra_leone", "6/23/2021", "79"
"sierra_leone", "1/1/2022", "57"
"singapore", "4/21/2020", "875"
"singapore", "7/26/2020", "350"
"singapore", "1/28/2021", "28"
"singapore", "5/17/2021", "34"
"singapore", "7/22/2021", "140"
"singapore", "10/27/2021", "3,263"
"singapore", "2/9/2022", "9,984"
"slovakia", "4/17/2020", "56"
"slovakia", "11/2/2020", "2,651"
"slovakia", "1/8/2021", "6,535"
"slovakia", "2/26/2021", "5,100"
"slovakia", "12/3/2021", "10,082"
"slovakia", "2/4/2022", "19,455"
"slovenia", "1/28/2022", "12,883"
"somalia", "6/2/2020", "54"
"somalia", "10/2/2020", "22"
"somalia", "11/1/2020", "41"
"somalia", "3/2/2021", "166"
"somalia", "10/4/2021", "131"
"somalia", "10/26/2021", "104"
"somalia", "1/22/2022", "161"
"south_africa", "12/15/2021", "20,987"
"south_korea", "3/1/2020", "561"
"south_korea", "7/5/2020", "49"
"south_korea", "8/25/2020", "296"
"south_korea", "12/24/2020", "897"
"south_korea", "4/22/2021", "606"
"south_korea", "9/27/2021", "2,308"
"south_korea", "12/16/2021", "6,001"
"south_korea", "2/9/2022", "40,645"
"south_sudan", "6/9/2020", "97"
"south_sudan", "7/15/2020", "24"
"south_sudan", "9/20/2020", "9"
"south_sudan", "12/26/2020", "37"
"south_sudan", "2/20/2021", "174"
"south_sudan", "6/19/2021", "14"
"south_sudan", "9/16/2021", "28"
"south_sudan", "10/30/2021", "16"
"south_sudan", "12/22/2021", "181"
"spain", "3/28/2020", "6,867"
"spain", "11/4/2020", "20,451"
"spain", "1/20/2021", "35,342"
"spain", "4/21/2021", "8,762"
"spain", "7/21/2021", "25,744"
"spain", "1/12/2022", "132,590"
"sri_lanka", "5/28/2020", "68"
"sri_lanka", "7/12/2020", "82"
"sri_lanka", "12/10/2020", "608"
"sri_lanka", "2/11/2021", "786"
"sri_lanka", "5/22/2021", "2,779"
"sri_lanka", "8/28/2021", "5,326"
"sri_lanka", "12/14/2021", "900"
"sri_lanka", "2/8/2022", "1,235"
"sudan", "1/18/2022", "550"
"sweden", "4/23/2020", "557"
"sweden", "6/25/2020", "1,008"
"sweden", "8/13/2020", "284"
"sweden", "1/6/2021", "7,442"
"sweden", "4/7/2021", "6,316"
"sweden", "9/8/2021", "1,070"
"sweden", "1/26/2022", "40,922"
"switzerland", "3/22/2020", "978"
"switzerland", "11/4/2020", "8,237"
"switzerland", "4/14/2021", "2,122"
"switzerland", "9/8/2021", "3,195"
"switzerland", "1/26/2022", "35,965"
"syria", "4/13/2020", "2"
"syria", "8/16/2020", "74"
"syria", "12/18/2020", "128"
"syria", "3/22/2021", "139"
"syria", "6/17/2021", "37"
"syria", "10/19/2021", "324"
"syria", "2/9/2022", "97"
"taiwan", "5/25/2021", "517"
"tajikistan", "5/22/2020", "202"
"tajikistan", "9/21/2020", "37"
"tajikistan", "12/10/2020", "58"
"tajikistan", "7/26/2021", "69"
"tajikistan", "11/20/2021", "1"
"tajikistan", "1/26/2022", "24"
