"state", "date_peak", "cases_peak"
"china", "01/11/21", "0"
"china", "07/21/21", "0"
"china", "03/17/22", "0"
"colombia", "08/24/20", "286"
"colombia", "10/30/20", "167"
"colombia", "01/22/21", "339"
"colombia", "06/25/21", "585"
"colombia", "12/12/21", "47"
"colombia", "01/28/22", "229"
"congo", "04/03/20", "1"
"congo", "06/20/20", "1"
"congo", "08/31/20", "3"
"congo", "10/12/20", "0"
"congo", "12/29/20", "1"
"congo", "02/22/21", "1"
"congo", "04/23/21", "1"
"congo", "06/10/21", "1"
"congo", "07/18/21", "1"
"congo", "11/02/21", "6"
"congo", "02/05/22", "1"
"congo", "03/19/22", "1"
"costa_rica", "04/18/20", "0"
"costa_rica", "05/13/20", "0"
"costa_rica", "10/08/20", "18"
"costa_rica", "12/09/20", "17"
"costa_rica", "05/19/21", "31"
"costa_rica", "09/22/21", "34"
"costa_rica", "02/09/22", "19"
"cote_d_ivoire", "04/20/20", "1"
"cote_d_ivoire", "06/24/20", "2"
"cote_d_ivoire", "10/29/20", "1"
"cote_d_ivoire", "02/17/21", "2"
"cote_d_ivoire", "03/28/21", "3"
"cote_d_ivoire", "09/14/21", "7"
"cote_d_ivoire", "01/20/22", "4"
"croatia", "04/17/20", "3"
"croatia", "07/25/20", "2"
"croatia", "12/19/20", "68"
"croatia", "04/30/21", "40"
"croatia", "11/24/21", "57"
"croatia", "01/30/22", "47"
"cuba", "04/24/20", "3"
"cuba", "09/21/20", "1"
"cuba", "11/29/20", "0"
"cuba", "02/19/21", "4"
"cuba", "05/02/21", "10"
"cuba", "08/27/21", "75"
"cuba", "02/04/22", "6"
"cuba", "04/04/22", "1"
"czechia", "04/09/20", "9"
"czechia", "06/24/20", "2"
"czechia", "11/02/20", "182"
"czechia", "01/14/21", "157"
"czechia", "03/11/21", "195"
"czechia", "12/28/21", "110"
"czechia", "02/13/22", "54"
"democratic_republic_of_congo", "04/02/20", "2"
"democratic_republic_of_congo", "06/29/20", "5"
"democratic_republic_of_congo", "08/12/20", "3"
"democratic_republic_of_congo", "10/17/20", "4"
"democratic_republic_of_congo", "12/25/20", "30"
"democratic_republic_of_congo", "03/30/21", "3"
"democratic_republic_of_congo", "04/25/21", "2"
"democratic_republic_of_congo", "07/04/21", "6"
"democratic_republic_of_congo", "09/25/21", "2"
"democratic_republic_of_congo", "10/30/21", "1"
"democratic_republic_of_congo", "12/25/21", "11"
"denmark", "04/03/20", "15"
"denmark", "08/09/20", "1"
"denmark", "01/18/21", "30"
"denmark", "04/21/21", "3"
"denmark", "09/09/21", "3"
"denmark", "03/07/22", "46"
"djibouti", "04/09/20", "0"
"djibouti", "06/11/20", "2"
"djibouti", "08/21/20", "0"
"djibouti", "01/29/21", "0"
"djibouti", "04/07/21", "3"
"djibouti", "07/28/21", "0"
"djibouti", "10/01/21", "1"
"djibouti", "12/04/21", "0"
"dominican_republic", "04/10/20", "12"
"dominican_republic", "09/03/20", "23"
"dominican_republic", "12/22/20", "4"
"dominican_republic", "02/07/21", "21"
"dominican_republic", "05/11/21", "6"
"dominican_republic", "07/02/21", "8"
"dominican_republic", "10/26/21", "3"
"dominican_republic", "02/07/22", "3"
"ecuador", "05/01/20", "129"
"ecuador", "07/02/20", "49"
"ecuador", "09/10/20", "591"
"ecuador", "12/03/20", "48"
"ecuador", "02/12/21", "44"
"ecuador", "04/25/21", "84"
"ecuador", "07/18/21", "1,271"
"ecuador", "12/02/21", "36"
"ecuador", "01/14/22", "73"
"egypt", "06/17/20", "76"
"egypt", "01/04/21", "49"
"egypt", "05/08/21", "54"
"egypt", "11/18/21", "62"
"egypt", "02/17/22", "57"
"el_salvador", "08/08/20", "11"
"el_salvador", "01/06/21", "10"
"el_salvador", "05/14/21", "4"
"el_salvador", "08/01/21", "11"
"el_salvador", "10/05/21", "14"
"el_salvador", "02/09/22", "7"
"equatorial_guinea", "05/23/20", "1"
"equatorial_guinea", "06/14/20", "3"
"equatorial_guinea", "07/29/20", "5"
"equatorial_guinea", "11/03/20", "0"
"equatorial_guinea", "12/25/20", "0"
"equatorial_guinea", "03/04/21", "1"
"equatorial_guinea", "04/27/21", "1"
"equatorial_guinea", "05/27/21", "1"
"equatorial_guinea", "09/14/21", "1"
"equatorial_guinea", "11/28/21", "1"
"equatorial_guinea", "01/22/22", "0"
"equatorial_guinea", "02/28/22", "0"
"eritrea", "01/06/21", "0"
"eritrea", "03/23/21", "0"
"eritrea", "05/01/21", "0"
"eritrea", "06/20/21", "1"
"eritrea", "09/05/21", "0"
"eritrea", "11/24/21", "1"
"eritrea", "12/17/21", "1"
"estonia", "04/05/20", "2"
"estonia", "08/22/20", "0"
"estonia", "01/26/21", "7"
"estonia", "04/08/21", "11"
"estonia", "11/01/21", "10"
"estonia", "03/03/22", "9"
"eswatini", "04/14/20", "0"
"eswatini", "07/26/20", "2"
"eswatini", "01/19/21", "14"
"eswatini", "08/24/21", "10"
"eswatini", "12/29/21", "4"
"eswatini", "03/26/22", "0"
"ethiopia", "04/08/20", "0"
"ethiopia", "06/12/20", "4"
"ethiopia", "08/20/20", "19"
"ethiopia", "11/19/20", "10"
"ethiopia", "04/20/21", "28"
"ethiopia", "10/01/21", "40"
"ethiopia", "01/14/22", "15"
"finland", "04/16/20", "10"
"finland", "06/23/20", "0"
"finland", "07/28/20", "0"
"finland", "12/06/20", "6"
"finland", "03/12/21", "4"
"finland", "05/18/21", "3"
"finland", "11/26/21", "8"
"finland", "12/31/21", "12"
"finland", "03/09/22", "38"
"france", "04/09/20", "822"
"france", "11/18/20", "574"
"france", "02/08/21", "407"
"france", "03/29/21", "323"
"france", "08/24/21", "103"
"france", "02/10/22", "313"
"gabon", "06/17/20", "2"
"gabon", "09/19/20", "0"
"gabon", "11/11/20", "0"
"gabon", "12/09/20", "0"
"gabon", "03/15/21", "2"
"gabon", "05/17/21", "1"
"gabon", "10/25/21", "2"
"gabon", "01/05/22", "1"
"gambia", "03/21/20", "0"
"gambia", "08/14/20", "6"
"gambia", "11/04/20", "0"
"gambia", "02/17/21", "1"
"gambia", "05/22/21", "0"
"gambia", "08/18/21", "5"
"gambia", "01/30/22", "2"
"georgia", "04/05/20", "0"
"georgia", "07/18/20", "0"
"georgia", "12/21/20", "40"
"georgia", "05/20/21", "23"
"georgia", "09/02/21", "69"
"georgia", "11/14/21", "68"
"georgia", "02/11/22", "44"
"germany", "04/17/20", "214"
"germany", "08/06/20", "8"
"germany", "01/08/21", "824"
"germany", "04/30/21", "224"
"germany", "12/10/21", "360"
"germany", "04/06/22", "242"
"ghana", "06/18/20", "4"
"ghana", "08/18/20", "5"
"ghana", "10/11/20", "1"
"ghana", "02/11/21", "11"
"ghana", "08/29/21", "8"
"ghana", "11/07/21", "3"
"ghana", "01/26/22", "4"
"greece", "04/06/20", "6"
"greece", "11/29/20", "88"
"greece", "05/06/21", "75"
"greece", "09/16/21", "38"
"greece", "12/05/21", "83"
"greece", "02/02/22", "93"
"greece", "04/06/22", "57"
"guatemala", "07/15/20", "39"
"guatemala", "10/16/20", "20"
"guatemala", "12/19/20", "30"
"guatemala", "01/15/21", "33"
"guatemala", "04/16/21", "29"
"guatemala", "07/02/21", "53"
"guatemala", "09/08/21", "58"
"guatemala", "10/28/21", "50"
"guatemala", "02/25/22", "25"
"guatemala", "04/08/22", "7"
"guinea", "04/17/20", "1"
"guinea", "07/26/20", "1"
"guinea", "08/26/20", "1"
"guinea", "10/08/20", "0"
"guinea", "12/05/20", "0"
"guinea", "03/28/21", "2"
"guinea", "05/20/21", "1"
"guinea", "08/14/21", "4"
"guinea", "11/06/21", "0"
"guinea", "02/05/22", "2"
"guinea_bissau", "06/24/20", "1"
"guinea_bissau", "08/13/20", "1"
"guinea_bissau", "10/03/20", "0"
"guinea_bissau", "11/07/20", "0"
"guinea_bissau", "03/23/21", "1"
"guinea_bissau", "05/17/21", "0"
"guinea_bissau", "06/09/21", "0"
"guinea_bissau", "08/24/21", "2"
"guinea_bissau", "11/14/21", "0"
"guinea_bissau", "02/12/22", "1"
"haiti", "07/11/20", "4"
"haiti", "01/21/21", "0"
"haiti", "02/25/21", "0"
"haiti", "06/26/21", "6"
"haiti", "10/08/21", "4"
"haiti", "11/06/21", "4"
"haiti", "01/30/22", "13"
"haiti", "02/19/22", "1"
"haiti", "03/26/22", "1"
"honduras", "07/30/20", "36"
"honduras", "08/27/20", "27"
"honduras", "01/29/21", "21"
"honduras", "05/10/21", "50"
"honduras", "09/08/21", "42"
"honduras", "02/19/22", "23"
"hong_kong", "03/11/20", "0"
"hong_kong", "08/03/20", "3"
"hong_kong", "12/16/20", "2"
"hong_kong", "01/26/21", "1"
"hong_kong", "04/12/21", "1"
"hong_kong", "06/23/21", "0"
"hong_kong", "09/11/21", "0"
"hong_kong", "03/10/22", "246"
"hungary", "04/22/20", "13"
"hungary", "12/20/20", "154"
"hungary", "04/10/21", "230"
"hungary", "12/08/21", "187"
"hungary", "02/16/22", "101"
"india", "09/18/20", "1,015"
"india", "05/19/21", "3,606"
"india", "10/26/21", "498"
"india", "12/03/21", "651"
"india", "02/02/22", "1,003"
"india", "03/24/22", "642"
"indonesia", "04/12/20", "31"
"indonesia", "07/22/20", "93"
"indonesia", "09/23/20", "110"
"indonesia", "01/28/21", "270"
"indonesia", "05/10/21", "160"
"indonesia", "07/30/21", "1,565"
"indonesia", "03/07/22", "267"
"iran", "04/03/20", "121"
"iran", "07/22/20", "187"
"iran", "11/18/20", "409"
"iran", "04/28/21", "377"
"iran", "08/25/21", "562"
"iran", "02/23/22", "195"
"iraq", "03/25/20", "3"
"iraq", "07/05/20", "91"
"iraq", "08/18/20", "71"
"iraq", "04/26/21", "38"
"iraq", "08/24/21", "65"
"iraq", "02/15/22", "24"
"ireland", "04/23/20", "65"
"ireland", "11/19/20", "6"
"ireland", "02/02/21", "53"
"ireland", "06/15/21", "5"
"ireland", "11/08/21", "11"
"ireland", "12/06/21", "12"
"ireland", "02/16/22", "18"
"ireland", "04/06/22", "11"
"israel", "04/16/20", "8"
"israel", "10/09/20", "34"
"israel", "01/23/21", "60"
"israel", "09/11/21", "29"
"israel", "02/02/22", "65"
"italy", "03/30/20", "706"
"italy", "08/13/20", "27"
"italy", "12/03/20", "659"
"italy", "04/09/21", "418"
"italy", "09/02/21", "53"
"italy", "02/03/22", "342"
"jamaica", "03/30/20", "0"
"jamaica", "06/01/20", "0"
"jamaica", "09/29/20", "4"
"jamaica", "04/08/21", "8"
"jamaica", "05/18/21", "9"
"jamaica", "07/09/21", "5"
"jamaica", "09/04/21", "17"
"jamaica", "10/14/21", "15"
"jamaica", "01/26/22", "9"
"japan", "05/02/20", "21"
"japan", "08/31/20", "12"
"japan", "02/04/21", "89"
"japan", "05/20/21", "105"
"japan", "09/10/21", "58"
"japan", "02/24/22", "212"
"jordan", "03/28/20", "1"
"jordan", "07/01/20", "0"
"jordan", "11/13/20", "68"
"jordan", "03/25/21", "85"
"jordan", "08/31/21", "13"
"jordan", "12/26/21", "32"
"jordan", "02/11/22", "23"
"kazakhstan", "04/13/20", "1"
"kazakhstan", "07/31/20", "75"
"kazakhstan", "01/01/21", "14"
"kazakhstan", "01/29/21", "13"
"kazakhstan", "03/19/21", "327"
"kazakhstan", "05/07/21", "31"
"kazakhstan", "05/31/21", "25"
"kazakhstan", "09/04/21", "253"
"kazakhstan", "02/02/22", "21"
"kenya", "07/30/20", "12"
"kenya", "11/13/20", "20"
"kenya", "04/12/21", "18"
"kenya", "06/25/21", "19"
"kenya", "08/24/21", "29"
"kenya", "01/09/22", "8"
"kuwait", "05/31/20", "7"
"kuwait", "07/25/20", "4"
"kuwait", "10/21/20", "7"
"kuwait", "04/04/21", "9"
"kuwait", "04/22/21", "9"
"kuwait", "07/15/21", "13"
"kuwait", "02/04/22", "2"
"kuwait", "04/07/22", "0"
"kyrgyzstan", "04/04/20", "1"
"kyrgyzstan", "07/21/20", "148"
"kyrgyzstan", "11/23/20", "5"
"kyrgyzstan", "01/17/21", "2"
"kyrgyzstan", "05/25/21", "7"
"kyrgyzstan", "07/29/21", "11"
"kyrgyzstan", "10/25/21", "3"
"kyrgyzstan", "02/01/22", "4"
"laos", "05/12/21", "0"
"laos", "09/02/21", "1"
"laos", "12/27/21", "10"
"laos", "04/02/22", "3"
"latvia", "04/22/20", "1"
"latvia", "07/13/20", "0"
"latvia", "01/08/21", "22"
"latvia", "04/16/21", "9"
"latvia", "05/06/21", "9"
"latvia", "11/12/21", "35"
"latvia", "02/28/22", "18"
"lebanon", "04/01/20", "1"
"lebanon", "06/05/20", "0"
"lebanon", "02/02/21", "102"
"lebanon", "09/08/21", "11"
"lebanon", "01/05/22", "16"
"lebanon", "02/21/22", "17"
"lesotho", "08/04/20", "1"
"lesotho", "09/30/20", "1"
"lesotho", "02/15/21", "10"
"lesotho", "05/20/21", "1"
"lesotho", "07/23/21", "3"
"lesotho", "10/01/21", "35"
"lesotho", "01/09/22", "2"
"liberia", "04/26/20", "1"
"liberia", "07/14/20", "3"
"liberia", "11/24/20", "0"
"liberia", "01/11/21", "0"
"liberia", "02/16/21", "0"
"liberia", "06/27/21", "3"
"liberia", "08/01/21", "10"
"liberia", "09/15/21", "5"
"liberia", "01/22/22", "0"
"liberia", "02/26/22", "1"
"libya", "03/31/20", "0"
"libya", "09/09/20", "11"
"libya", "11/25/20", "12"
"libya", "01/27/21", "15"
"libya", "03/22/21", "21"
"libya", "08/04/21", "26"
"libya", "10/20/21", "17"
"libya", "01/26/22", "12"
"lithuania", "04/18/20", "1"
"lithuania", "05/15/20", "1"
"lithuania", "08/22/20", "1"
"lithuania", "12/29/20", "41"
"lithuania", "04/30/21", "13"
"lithuania", "10/30/21", "31"
"lithuania", "02/14/22", "22"
"madagascar", "08/07/20", "4"
"madagascar", "12/01/20", "1"
"madagascar", "01/15/21", "1"
"madagascar", "03/31/21", "9"
"madagascar", "10/24/21", "0"
"madagascar", "01/06/22", "13"
"malawi", "04/09/20", "0"
"malawi", "07/24/20", "5"
"malawi", "10/19/20", "0"
"malawi", "01/22/21", "27"
"malawi", "07/28/21", "22"
"malawi", "01/20/22", "8"
"malawi", "04/05/22", "0"
"malaysia", "03/29/20", "4"
"malaysia", "07/27/20", "0"
"malaysia", "10/22/20", "6"
"malaysia", "02/06/21", "15"
"malaysia", "09/14/21", "361"
"malaysia", "03/15/22", "77"
"mali", "05/24/20", "2"
"mali", "09/07/20", "0"
"mali", "12/28/20", "5"
"mali", "04/21/21", "4"
"mali", "07/06/21", "0"
"mali", "08/26/21", "0"
"mali", "12/21/21", "2"
"mali", "01/17/22", "3"
"mali", "03/30/22", "0"
"mauritania", "03/28/20", "0"
"mauritania", "06/05/20", "5"
"mauritania", "08/31/20", "0"
"mauritania", "09/30/20", "0"
"mauritania", "12/18/20", "8"
"mauritania", "04/16/21", "0"
"mauritania", "06/05/21", "1"
"mauritania", "08/09/21", "5"
"mauritania", "11/20/21", "2"
"mauritania", "01/27/22", "3"
"mauritius", "04/01/20", "1"
"mauritius", "04/11/21", "0"
"mauritius", "05/29/21", "0"
"mauritius", "11/23/21", "19"
"mauritius", "02/14/22", "5"
"mauritius", "03/22/22", "5"
"mexico", "06/24/20", "714"
"mexico", "08/07/20", "612"
"mexico", "10/03/20", "673"
"mexico", "02/08/21", "1,217"
"mexico", "05/30/21", "801"
"mexico", "08/19/21", "680"
"mexico", "02/03/22", "503"
"moldova", "06/19/20", "9"
"moldova", "07/30/20", "8"
"moldova", "12/17/20", "22"
"moldova", "04/02/21", "38"
"moldova", "11/13/21", "51"
"moldova", "12/30/21", "96"
"moldova", "02/11/22", "23"
"mongolia", "12/27/20", "0"
"mongolia", "05/09/21", "8"
"mongolia", "07/02/21", "14"
"mongolia", "09/30/21", "18"
"mongolia", "02/07/22", "3"
"morocco", "04/05/20", "7"
"morocco", "11/18/20", "69"
"morocco", "04/11/21", "7"
"morocco", "08/20/21", "96"
"morocco", "02/01/22", "31"
"mozambique", "07/07/20", "0"
"mozambique", "09/25/20", "2"
"mozambique", "11/14/20", "2"
"mozambique", "01/23/21", "16"
"mozambique", "07/27/21", "22"
"mozambique", "01/05/22", "9"
"myanmar", "04/10/20", "0"
"myanmar", "10/17/20", "32"
"myanmar", "12/02/20", "25"
"myanmar", "07/30/21", "318"
"myanmar", "02/22/22", "4"
"namibia", "08/30/20", "3"
"namibia", "01/09/21", "6"
"namibia", "04/11/21", "5"
"namibia", "07/16/21", "70"
"namibia", "01/12/22", "14"
"nepal", "06/06/20", "1"
"nepal", "11/04/20", "19"
"nepal", "11/28/20", "21"
"nepal", "02/26/21", "102"
"nepal", "05/17/21", "170"
"nepal", "08/11/21", "29"
"nepal", "02/02/22", "13"
"netherlands", "04/05/20", "133"
"netherlands", "11/06/20", "77"
"netherlands", "01/07/21", "99"
"netherlands", "08/24/21", "7"
"netherlands", "12/10/21", "59"
"netherlands", "03/29/22", "17"
"new_zealand", "04/12/20", "1"
"new_zealand", "09/02/20", "0"
"new_zealand", "02/13/21", "0"
"new_zealand", "09/01/21", "0"
"new_zealand", "11/17/21", "1"
"new_zealand", "03/31/22", "17"
"nicaragua", "05/24/20", "3"
"nicaragua", "11/08/20", "0"
"nicaragua", "12/10/20", "0"
"nicaragua", "06/27/21", "0"
"nicaragua", "08/22/21", "0"
"nicaragua", "10/25/21", "0"
"nicaragua", "03/14/22", "0"
"niger", "04/24/20", "1"
"niger", "01/10/21", "3"
"niger", "03/09/21", "1"
"niger", "06/15/21", "0"
"niger", "07/20/21", "0"
"niger", "08/23/21", "0"
"niger", "11/23/21", "2"
"niger", "01/15/22", "2"
"nigeria", "06/19/20", "13"
"nigeria", "10/28/20", "2"
"nigeria", "02/10/21", "12"
"nigeria", "06/01/21", "7"
"nigeria", "08/30/21", "26"
"nigeria", "10/16/21", "12"
"nigeria", "12/25/21", "6"
"north_macedonia", "04/29/20", "3"
"north_macedonia", "06/30/20", "8"
"north_macedonia", "11/28/20", "29"
"north_macedonia", "04/05/21", "38"
"north_macedonia", "08/29/21", "26"
"north_macedonia", "11/28/21", "15"
"north_macedonia", "02/02/22", "24"
"norway", "04/10/20", "7"
"norway", "06/20/20", "1"
"norway", "08/16/20", "1"
"norway", "09/26/20", "1"
"norway", "11/30/20", "5"
"norway", "01/13/21", "6"
"norway", "04/21/21", "4"
"norway", "12/15/21", "10"
"norway", "03/15/22", "59"
"oman", "08/08/20", "14"
"oman", "11/03/20", "11"
"oman", "04/20/21", "17"
"oman", "07/27/21", "45"
"oman", "02/08/22", "5"
"oman", "04/04/22", "0"
"pakistan", "06/17/20", "119"
"pakistan", "11/22/20", "79"
"pakistan", "04/29/21", "126"
"pakistan", "08/25/21", "87"
"pakistan", "02/10/22", "37"
"palestine", "03/24/20", "0"
"palestine", "05/21/20", "0"
"palestine", "07/12/20", "3"
"palestine", "10/08/20", "7"
"palestine", "12/20/20", "21"
"palestine", "04/20/21", "23"
"palestine", "10/04/21", "49"
"palestine", "02/16/22", "20"
"panama", "05/08/20", "6"
"panama", "07/20/20", "26"
"panama", "01/12/21", "41"
"panama", "08/03/21", "10"
"panama", "02/06/22", "19"
"papua_new_guinea", "07/28/20", "0"
"papua_new_guinea", "09/11/20", "0"
"papua_new_guinea", "12/09/20", "0"
"papua_new_guinea", "04/17/21", "3"
"papua_new_guinea", "07/19/21", "2"
"papua_new_guinea", "11/22/21", "15"
"papua_new_guinea", "02/18/22", "4"
"paraguay", "03/22/20", "0"
"paraguay", "09/21/20", "20"
"paraguay", "12/17/20", "17"
"paraguay", "06/11/21", "118"
"paraguay", "12/02/21", "16"
"paraguay", "01/27/22", "49"
"peru", "06/19/20", "534"
"peru", "07/17/20", "616"
"peru", "02/27/21", "634"
"peru", "04/12/21", "741"
"peru", "12/17/21", "65"
"peru", "02/02/22", "219"
"philippines", "02/02/20", "0"
"philippines", "04/12/20", "22"
"philippines", "09/12/20", "102"
"philippines", "02/19/21", "82"
"philippines", "04/09/21", "216"
"philippines", "06/05/21", "137"
"philippines", "08/22/21", "234"
"philippines", "11/20/21", "211"
"philippines", "01/10/22", "130"
"philippines", "02/22/22", "108"
"philippines", "03/23/22", "115"
"poland", "04/26/20", "24"
"poland", "06/19/20", "14"
"poland", "11/27/20", "465"
"poland", "04/16/21", "507"
"poland", "12/30/21", "462"
"poland", "02/18/22", "240"
"portugal", "04/14/20", "28"
"portugal", "07/05/20", "7"
"portugal", "01/29/21", "252"
"portugal", "08/09/21", "13"
"portugal", "02/04/22", "45"
"portugal", "04/03/22", "35"
"qatar", "04/05/20", "1"
"qatar", "06/17/20", "3"
"qatar", "10/20/20", "1"
"qatar", "12/17/20", "0"
"qatar", "04/16/21", "7"
"qatar", "09/05/21", "0"
"qatar", "09/28/21", "0"
"qatar", "01/27/22", "2"
"romania", "05/02/20", "22"
"romania", "08/26/20", "39"
"romania", "11/27/20", "145"
"romania", "04/21/21", "149"
"romania", "06/28/21", "145"
"romania", "10/29/21", "396"
"romania", "02/10/22", "125"
"russia", "06/01/20", "152"
"russia", "12/18/20", "485"
"russia", "01/22/21", "477"
"russia", "08/15/21", "679"
"russia", "11/19/21", "1,044"
"russia", "02/25/22", "659"
"rwanda", "05/31/20", "0"
"rwanda", "06/29/20", "0"
"rwanda", "08/23/20", "1"
"rwanda", "11/13/20", "1"
"rwanda", "01/21/21", "4"
"rwanda", "03/22/21", "2"
"rwanda", "07/10/21", "13"
"rwanda", "01/11/22", "4"
"saudi_arabia", "07/04/20", "46"
"saudi_arabia", "08/22/20", "32"
"saudi_arabia", "06/14/21", "17"
"saudi_arabia", "02/02/22", "2"
"senegal", "07/03/20", "4"
"senegal", "07/27/20", "3"
"senegal", "02/23/21", "9"
"senegal", "08/03/21", "15"
